1	2	counts	3	4	label	connections	colour	id	idx	p1	p2	p1p2
776	781	1	Medium Genetic Curiosity	I am worried that I might find out something about myself I would rather not know	Medium Genetic Curiosity I am worried that I might find out something about myself I would rather not know	776 781	#70a7cb	327	81	0.0030581039755351682	0.012345679012345678	3.775437006833541e-05
775	776	1	Younger Participants	Strongly disagree to Policymaking	Younger Participants Strongly disagree to Policymaking	775 776	#d6763d	599	45	0.001669449081803005	0.022222222222222223	3.7098868484511225e-05
776	781	1	Medium Genetic Curiosity	Neutral towards to Revising and Updating	Medium Genetic Curiosity Neutral towards to Revising and Updating	776 781	#8d3637	327	83	0.0030581039755351682	0.012048192771084338	3.684462621126709e-05
774	776	1	Low GK Score	Strongly disagree to dissemination of GK	Low GK Score Strongly disagree to dissemination of GK	774 776	#0a266c	496	56	0.0020161290322580645	0.017857142857142856	3.600230414746544e-05
774	776	1	Female Participants	Strongly disagree to dissemination of GK	Female Participants Strongly disagree to dissemination of GK	774 776	#6b767e	497	56	0.002012072434607646	0.017857142857142856	3.592986490370796e-05
774	776	1	Low GK Confidence	Strongly disagree to dissemination of GK	Low GK Confidence Strongly disagree to dissemination of GK	774 776	#c74084	519	56	0.0019267822736030828	0.017857142857142856	3.4406826314340766e-05
1007	1011	1	Less than 50 percent	Neutral towards to Policymaking	Less than 50 percent Neutral towards to Policymaking	1007 1011	#93ec1a	451	68	0.0022172949002217295	0.014705882352941176	3.2607277944437195e-05
774	776	1	Students	Strongly disagree to dissemination of GK	Students Strongly disagree to dissemination of GK	774 776	#9ccf37	561	56	0.0017825311942959	0.017857142857142856	3.183091418385536e-05
774	782	1	Low Concern	I would not want to be labelled as having any deficiency	Low Concern I would not want to be labelled as having any deficiency	774 782	#448a8e	201	164	0.004975124378109453	0.006097560975609756	3.0336124256764958e-05
774	777	1	Low GK Confidence	Do not know	Low GK Confidence Do not know	774 777	#a9756c	519	64	0.0019267822736030828	0.015625	3.010597302504817e-05
775	776	1	Younger Participants	Strongly disagree to dissemination of GK	Younger Participants Strongly disagree to dissemination of GK	775 776	#c642c6	599	56	0.001669449081803005	0.017857142857142856	2.9811590746482232e-05
1011	1018	1	Correct – More than 99 percent	I would not want to be labelled as having any deficiency	Correct – More than 99 percent I would not want to be labelled as having any deficiency	1011 1018	#c18f0c	209	164	0.004784688995215311	0.006097560975609756	2.9174932897654335e-05
774	777	1	Students	Do not know	Students Do not know	774 777	#12900f	561	64	0.0017825311942959	0.015625	2.785204991087344e-05
1010	1013	1	75 percent	Older Participants	75 percent Older Participants	1010 1013	#dc4f82	219	174	0.0045662100456621	0.005747126436781609	2.6242586469322413e-05
775	777	1	Younger Participants	Do not know	Younger Participants Do not know	775 777	#edff8a	599	64	0.001669449081803005	0.015625	2.6085141903171954e-05
774	780	1	Low GK Score	I am worried that I might find out something about myself I would rather not know	Low GK Score I am worried that I might find out something about myself I would rather not know	774 780	#b04354	496	81	0.0020161290322580645	0.012345679012345678	2.489048187972919e-05
774	780	1	Female Participants	I am worried that I might find out something about myself I would rather not know	Female Participants I am worried that I might find out something about myself I would rather not know	774 780	#16b022	497	81	0.002012072434607646	0.012345679012345678	2.4840400427254888e-05
774	780	1	Low GK Score	Neutral towards to Revising and Updating	Low GK Score Neutral towards to Revising and Updating	774 780	#772163	496	83	0.0020161290322580645	0.012048192771084338	2.4290711232024873e-05
1010	1013	1	75 percent	High Genetic Curiosity	75 percent High Genetic Curiosity	1010 1013	#b293cd	219	188	0.0045662100456621	0.005319148936170213	2.42883513067133e-05
774	780	1	Female Participants	Neutral towards to Revising and Updating	Female Participants Neutral towards to Revising and Updating	774 780	#b216a0	497	83	0.002012072434607646	0.012048192771084338	2.4241836561537905e-05
781	787	1	I am concerned my data will be used for other purposes without my knowledge	Neutral towards to Revising and Updating	I am concerned my data will be used for other purposes without my knowledge Neutral towards to Revising and Updating	781 787	#d45f82	498	83	0.002008032128514056	0.012048192771084338	2.4193158174868145e-05
775	781	1	High GK Confidence	I would not want to be labelled as having any deficiency	High GK Confidence I would not want to be labelled as having any deficiency	775 781	#7dd767	254	164	0.003937007874015748	0.006097560975609756	2.4006145573266756e-05
774	780	1	Low GK Confidence	I am worried that I might find out something about myself I would rather not know	Low GK Confidence I am worried that I might find out something about myself I would rather not know	774 780	#3493e7	519	81	0.0019267822736030828	0.012345679012345678	2.378743547658127e-05
774	780	1	Low GK Confidence	Neutral towards to Revising and Updating	Low GK Confidence Neutral towards to Revising and Updating	774 780	#e8e63f	519	83	0.0019267822736030828	0.012048192771084338	2.3214244260278106e-05
1007	1007	1	Correct – More than 99 percent	Correct – More than 99 percent	Correct – More than 99 percent Correct – More than 99 percent	1007 1007	#c90b64	209	209	0.004784688995215311	0.004784688995215311	2.2893248780934502e-05
1010	1013	1	75 percent	Low Concern	75 percent Low Concern	1010 1013	#cceaca	219	201	0.0045662100456621	0.004975124378109453	2.2717462913741793e-05
1011	1014	1	Correct – More than 99 percent	Not Students	Correct – More than 99 percent Not Students	1011 1014	#9141f5	209	212	0.004784688995215311	0.0047169811320754715	2.2569287713279766e-05
785	779	1	Strongly agree to dissemination of GK	I would not want to be labelled as having any deficiency	Strongly agree to dissemination of GK I would not want to be labelled as having any deficiency	785 779	#d814aa	276	164	0.0036231884057971015	0.006097560975609756	2.2092612230470132e-05
774	780	1	Students	I am worried that I might find out something about myself I would rather not know	Students I am worried that I might find out something about myself I would rather not know	774 780	#3f4ddb	561	81	0.0017825311942959	0.012345679012345678	2.200655795427037e-05
779	784	1	I would not want to be labelled as having any deficiency	Strongly agree to Policymaking	I would not want to be labelled as having any deficiency Strongly agree to Policymaking	779 784	#1de6d7	164	278	0.006097560975609756	0.0035971223021582736	2.1933672574135815e-05
1007	1008	1	75 percent	Correct – More than 99 percent	75 percent Correct – More than 99 percent	1007 1008	#358e42	219	209	0.0045662100456621	0.004784688995215311	2.1847894955321053e-05
1006	1005	1	Correct – More than 99 percent	75 percent	Correct – More than 99 percent 75 percent	1006 1005	#951b2f	209	219	0.004784688995215311	0.0045662100456621	2.1847894955321053e-05
774	780	1	Low Concern	Prohibited until child has legal capacity	Low Concern Prohibited until child has legal capacity	774 780	#a8a632	201	230	0.004975124378109453	0.004347826086956522	2.163097555699762e-05
774	780	1	Students	Neutral towards to Revising and Updating	Students Neutral towards to Revising and Updating	774 780	#211b4e	561	83	0.0017825311942959	0.012048192771084338	2.1476279449348196e-05
774	782	1	Non Law Students	I would not want to be labelled as having any deficiency	Non Law Students I would not want to be labelled as having any deficiency	774 782	#52e4e7	292	164	0.003424657534246575	0.006097560975609756	2.088205813564985e-05
1010	1010	1	75 percent	75 percent	75 percent 75 percent	1010 1010	#c4a4b5	219	219	0.0045662100456621	0.0045662100456621	2.0850274181105478e-05
775	780	1	Younger Participants	I am worried that I might find out something about myself I would rather not know	Younger Participants I am worried that I might find out something about myself I would rather not know	775 780	#c46cc3	599	81	0.001669449081803005	0.012345679012345678	2.0610482491395122e-05
1010	1015	1	75 percent	High Concern	75 percent High Concern	1010 1015	#585650	219	224	0.0045662100456621	0.004464285714285714	2.0384866275277233e-05
775	780	1	Younger Participants	Neutral towards to Revising and Updating	Younger Participants Neutral towards to Revising and Updating	775 780	#253305	599	83	0.001669449081803005	0.012048192771084338	2.011384435907235e-05
1010	1016	1	75 percent	Prohibited until child has legal capacity	75 percent Prohibited until child has legal capacity	1010 1016	#b59992	219	230	0.0045662100456621	0.004347826086956522	1.985308715505261e-05
1007	1004	1	Less than 50 percent	90 percent	Less than 50 percent 90 percent	1007 1004	#2c1658	451	116	0.0022172949002217295	0.008620689655172414	1.9114611208808013e-05
1011	1014	1	Correct – More than 99 percent	High GK Confidence	Correct – More than 99 percent High GK Confidence	1011 1014	#ce9c8d	209	254	0.004784688995215311	0.003937007874015748	1.8837358248879177e-05
776	782	1	Medium Genetic Curiosity	I would not want to be labelled as having any deficiency	Medium Genetic Curiosity I would not want to be labelled as having any deficiency	776 782	#3ff0b6	327	164	0.0030581039755351682	0.006097560975609756	1.8646975460580295e-05
1011	1014	1	Correct – More than 99 percent	Low Genetic Curiosity	Correct – More than 99 percent Low Genetic Curiosity	1011 1014	#f4a0df	209	258	0.004784688995215311	0.003875968992248062	1.854530618300508e-05
774	777	1	Non Law Students	High Genetic Curiosity	Non Law Students High Genetic Curiosity	774 777	#606a43	292	188	0.003424657534246575	0.005319148936170213	1.8216263480034973e-05
779	784	1	I would not want to be labelled as having any deficiency	Agree to dissemination of GK	I would not want to be labelled as having any deficiency Agree to dissemination of GK	779 784	#5885fd	164	339	0.006097560975609756	0.0029498525073746312	1.7986905532772142e-05
1011	1014	1	Correct – More than 99 percent	Male Participants	Correct – More than 99 percent Male Participants	1011 1014	#761462	209	276	0.004784688995215311	0.0036231884057971015	1.73358296928091e-05
779	784	1	I would not want to be labelled as having any deficiency	Agree to Revising and Updating	I would not want to be labelled as having any deficiency Agree to Revising and Updating	779 784	#fb1b4c	164	353	0.006097560975609756	0.0028328611898017	1.727354384025427e-05
1011	1014	1	Correct – More than 99 percent	High GK Score	Correct – More than 99 percent High GK Score	1011 1014	#aae834	209	277	0.004784688995215311	0.0036101083032490976	1.7273245470091375e-05
1006	1009	1	Correct – More than 99 percent	Strongly agree to Policymaking	Correct – More than 99 percent Strongly agree to Policymaking	1006 1009	#915cc3	209	278	0.004784688995215311	0.0035971223021582736	1.7211111493580256e-05
775	777	1	Male Participants	Not Students	Male Participants Not Students	775 777	#b231c3	276	212	0.0036231884057971015	0.0047169811320754715	1.7090511348099535e-05
774	777	1	Non Law Students	Low Concern	Non Law Students Low Concern	774 777	#91f775	292	201	0.003424657534246575	0.004975124378109453	1.7038097185306344e-05
775	777	1	High GK Score	Not Students	High GK Score Not Students	775 777	#fd4e5f	277	212	0.0036101083032490976	0.0047169811320754715	1.702881275117499e-05
1010	1015	1	75 percent	Law Students	75 percent Law Students	1010 1015	#11b62d	219	269	0.0045662100456621	0.0037174721189591076	1.697475853405985e-05
1007	1012	1	75 percent	Strongly agree to dissemination of GK	75 percent Strongly agree to dissemination of GK	1007 1012	#090074	219	276	0.0045662100456621	0.0036231884057971015	1.6544239295877174e-05
774	776	1	High Genetic Curiosity	Medium Genetic Curiosity	High Genetic Curiosity Medium Genetic Curiosity	774 776	#668887	188	327	0.005319148936170213	0.0030581039755351682	1.6266510508165787e-05
760	765	1	Strongly agree to dissemination of GK	Strongly agree to Revising and Updating	Strongly agree to dissemination of GK Strongly agree to Revising and Updating	760 765	#ee43a5	276	231	0.0036231884057971015	0.004329004329004329	1.5684798293493945e-05
